Fuel_Type,Body_Type,Kilometers_Driven,Registration_Year,Car_Model,Ownership,Features,Engine_Power,Mileage,Car_Link,Price,Car_Age
Petrol,Hatchback,"1,20,000",2015,Maruti Celerio,Third Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks",67.04bhp,23.1 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Celerio-Vxi-cars-Bangalore_a12b21b4-e26a-41bf-8f47-7e79a725a246.htm,₹ 4 Lakh,2015
Petrol,SUV,"32,706",Feb 2018,Ford Ecosport,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",121.31bhp,17 kmpl,https://www.cardekho.com/buy-used-car-details/used-Ford-Ecosport-1.5-Petrol-Titanium-Bsiv-cars-Bangalore_d88ffc79-1d90-405c-a944-051888866d13.htm,₹ 8.11 Lakh,2018
Petrol,Hatchback,"11,949",Sept 2018,Tata Tiago,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",84bhp,23.84 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Tiago-1.2-Revotron-Xz-cars-Bangalore_8554c91f-7b6e-417d-aeca-b8c5ac6794a5.htm,₹ 5.85 Lakh,2018
Petrol,Sedan,"17,794",Dec 2014,Hyundai Xcent,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",81.86bhp,19.1 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Xcent-1.2-Kappa-S-Option-cars-Bangalore_fc261f01-eeee-4f1b-bc45-e291d52fdda8.htm,₹ 4.62 Lakh,2014
Diesel,SUV,"60,000",2015,Maruti SX4 S Cross,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",88.5bhp,23.65 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Sx4-S-Cross-Ddis-200-Zeta-cars-Bangalore_93f9db43-24a0-46d2-abd9-7450d04c0544.htm,₹ 7.90 Lakh,2015
Diesel,SUV,"20,000",2020,Jeep Compass,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",170bhp,17.1 kmpl,https://www.cardekho.com/used-car-details/used-Jeep-Compass-2.0-Longitude-Bsiv-cars-Bangalore_91fc45f5-5207-4884-95d1-ce3fe163f05d.htm,₹ 19 Lakh,2020
Petrol,Hatchback,"37,772",Aug 2017,Datsun GO,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks, Radio",67bhp,20.63 kmpl,https://www.cardekho.com/buy-used-car-details/used-Datsun-Go-T-Option-Bsiv-cars-Bangalore_fdb5aa41-2b55-4e04-bb54-ba327efd8902.htm,₹ 3.45 Lakh,2017
Petrol,SUV,"30,000",2021,Hyundai Venue,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",118.35bhp,18.15 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Venue-Sx-Plus-Turbo-Dct-Bsiv-cars-Bangalore_4338a832-d356-42a7-8213-7137bb4bf2a3.htm,₹ 12 Lakh,2021
Petrol,Sedan,"37,000",Aug 2018,Maruti Ciaz,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",103.25bhp,20.28 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Ciaz-Alpha-Automatic-Bsiv-cars-Bangalore_35ce3a3d-46b2-477e-80bc-525323769cd9.htm,₹ 9.60 Lakh,2018
Petrol,Hatchback,"11,949",Jan 2018,Tata Tiago,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",84bhp,23.84 kmpl,https://www.cardekho.com/buy-used-car-details/used-Tata-Tiago-1.2-Revotron-Xz-Wo-Alloy-cars-Bangalore_ce733b70-4d58-41e3-be21-57b3817a3f24.htm,₹ 5.85 Lakh,2017
Petrol,Hatchback,"50,000",2018,Maruti Baleno,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",83.1bhp,21.4 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Baleno-1.2-Delta-cars-Bangalore_744cb0de-f4c9-456f-ba13-12ff4790082b.htm,₹ 6.90 Lakh,2018
Petrol,Hatchback,"24,887",May 2019,Hyundai Grand i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",81.86bhp,18.9 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Sportz-Option-At-cars-Bangalore_2ae96dd1-4f78-4741-8fe0-407f04e77d9e.htm,₹ 6.82 Lakh,2019
Petrol,Hatchback,"23,000",Oct 2018,Honda Jazz,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",88.7bhp,18.2 kmpl,https://www.cardekho.com/used-car-details/used-Honda-Jazz-Vx-Cvt-cars-Bangalore_70ee4c47-368c-45b2-bce3-1a3bfa29fe69.htm,₹ 8.25 Lakh,2018
Petrol,Hatchback,"48,928",Aug 2018,Tata Tiago,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",83.83bhp,23.84 kmpl,https://www.cardekho.com/buy-used-car-details/used-Tata-Tiago-1.2-Revotron-Xza-cars-Bangalore_a0012e6c-e749-439d-b986-b4e437833d93.htm,₹ 5.95 Lakh,2018
Diesel,SUV,"1,08,862",Aug 2014,Mahindra XUV500,Third Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",140bhp,15.1 kmpl,https://www.cardekho.com/buy-used-car-details/used-Mahindra-Xuv500-W6-2wd-cars-Bangalore_26229268-6597-4c09-8732-0e19a60b1bd8.htm,₹ 6.90 Lakh,2014
Diesel,SUV,"80,000",2018,Jeep Compass,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",170bhp,17.1 kmpl,https://www.cardekho.com/used-car-details/used-Jeep-Compass-2.0-Limited-cars-Bangalore_040afa97-4f27-47cd-b607-49825acb15a9.htm,₹ 13.50 Lakh,2018
Diesel,SUV,"16,000",Jun 2022,Mercedes-Benz GLA,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",187.74bhp,,https://www.cardekho.com/used-car-details/used-Mercedes-benz-Gla-220d-4m-Bsvi-cars-Bangalore_4f4d0de4-2c1b-49a0-a93f-739978ec4566.htm,₹ 55.95 Lakh,2022
Diesel,Hatchback,"65,376",May 2014,Hyundai i20,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",88.76bhp,21.27 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Asta-1.4-Crdi-cars-Bangalore_711acc92-454a-432b-9cf8-a3462bc76535.htm,₹ 5.21 Lakh,2014
Petrol,SUV,"10,000",2022,Tata Nexon,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",118.35bhp,17.33 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Nexon-Xm-Plus-S-Bsvi-cars-Bangalore_93b84fc2-ff12-4467-a41e-85057bee8d7d.htm,₹ 10.05 Lakh,2022
Petrol,Sedan,"67,000",Sept 2016,Honda City,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",117.3bhp,17.8 kmpl,https://www.cardekho.com/used-car-details/used-Honda-City-I-Vtec-V-cars-Bangalore_da75931b-e084-4654-b37f-e58859731d64.htm,₹ 7.75 Lakh,2016
Diesel,Sedan,"1,00,000",2011,BMW 5 Series,Third Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",177 ,18.48 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-5-Series-520d-Sedan-cars-Bangalore_4c85afb1-33f5-46b3-960f-ef5713bf0ef7.htm,₹ 22 Lakh,2011
Petrol,Hatchback,"18,083",Mar 2016,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",88.50bhp,22.38 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-cars-Bangalore_06c6ec2a-4bc6-44f3-970a-e6e5e2d2bf0c.htm,₹ 5.82 Lakh,2016
Petrol,SUV,"30,000",2020,Renault Duster,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",104.55bhp,16.42 kmpl,https://www.cardekho.com/used-car-details/used-Renault-Duster-Rxs-cars-Bangalore_d7c49586-8987-4425-ba29-a337e55a9981.htm,₹ 10.90 Lakh,2020
Petrol,Hatchback,"57,634",Jun 2016,Tata Tiago,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",84bhp,23.84 kmpl,https://www.cardekho.com/buy-used-car-details/used-Tata-Tiago-1.2-Revotron-Xz-cars-Bangalore_a07a11ef-7ea9-4c4e-8408-5d740578ed49.htm,₹ 4.57 Lakh,2016
Petrol,Sedan,"50,000",2016,Mercedes-Benz S-Class,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",453.26bhp,7.81 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-S-class-S-500-L-cars-Bangalore_7c4aefc7-1360-4e8b-90cc-b3b01950dd56.htm,₹ 49 Lakh,2016
Petrol,Sedan,"1,10,000",2015,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",117.3bhp,17.4 kmpl,https://www.cardekho.com/used-car-details/used-Honda-City-I-Vtec-V-cars-Bangalore_f53848ab-17ee-4c81-a20d-eca5be0c2a63.htm,₹ 5.50 Lakh,2015
Petrol,Hatchback,"23,447",Nov 2018,Hyundai Santro,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",68bhp,20.3 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Santro-Sportz-Amt-Bsiv-cars-Bangalore_62c24fe3-7f37-4062-ab62-39ac3c226446.htm,₹ 5.70 Lakh,2018
Lpg,Hatchback,"30,000",2009,Hyundai Santro Xing,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Cd Player",62.1bhp,13.45 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Santro-Xing-Gls-Lpg-cars-Bangalore_1923dab1-8350-457e-9b8e-aef7cd688ceb.htm,₹ 2.20 Lakh,2009
Petrol,Sedan,"33,000",Nov 2017,Mercedes-Benz E-Class,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",194.4bhp,15 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-E-class-Exclusive-E-200-cars-Bangalore_157038a0-8bde-420a-9751-571597f48d9d.htm,₹ 41.45 Lakh,2017
Diesel,SUV,"87,667",Apr 2014,Mahindra XUV500,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",140bhp,15.1 kmpl,https://www.cardekho.com/buy-used-car-details/used-Mahindra-Xuv500-W6-2wd-cars-Bangalore_d5e98aec-cbc6-4c78-8664-427cc5f1665f.htm,₹ 8.61 Lakh,2014
Diesel,Sedan,"40,000",2016,Audi A4,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",174.33bhp,17.11 kmpl,https://www.cardekho.com/used-car-details/used-Audi-A4-35-Tdi-Premium-cars-Bangalore_6d3f1dc2-b273-4a9c-9b0a-cc6577b292c8.htm,₹ 17.85 Lakh,2016
Diesel,SUV,"79,012",Oct 2014,Mahindra XUV500,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",140bhp,15.1 kmpl,https://www.cardekho.com/buy-used-car-details/used-Mahindra-Xuv500-W8-2wd-cars-Bangalore_c9adf979-85cf-4109-bdd4-98741f498bb6.htm,₹ 8.03 Lakh,2014
Diesel,SUV,"31,344",Oct 2021,Jeep Compass,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",167.67bhp,17.1 kmpl,https://www.cardekho.com/used-car-details/used-Jeep-Compass-Model-S-Diesel-Bsvi-cars-Bangalore_b1db9271-7e1d-4f51-a98e-7796ee6811d3.htm,₹ 25.65 Lakh,2021
Petrol,Sedan,"50,000",2018,Hyundai Xcent,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",81.86bhp,20.14 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Xcent-1.2-Vtvt-Sx-cars-Bangalore_6e46ed5d-e6be-4476-a488-7af4c88adbb1.htm,₹ 6.74 Lakh,2018
Petrol,Hatchback,"12,434",May 2015,Maruti Wagon R,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",67.04bhp,20.51 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Wagon-R-Vxi-Bs-Iv-cars-Bangalore_ecf424d5-8945-4df4-a00e-8b1b64d77c75.htm,₹ 3.49 Lakh,2015
Petrol,MUV,"60,000",2019,Maruti Ertiga,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",103bhp,19.34 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Ertiga-Zxi-Plus-Petrol-cars-Bangalore_db9b906d-e823-49e5-ab9a-fa37a933b9dc.htm,₹ 10.50 Lakh,2019
Diesel,Sedan,"12,000",Jan 2019,Mercedes-Benz C-Class,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",194bhp,12.6 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-C-class-Progressive-C-220d-cars-Bangalore_aa4f006b-0f16-4b24-85d2-d2916961683f.htm,₹ 44.25 Lakh,2019
Petrol,Hatchback,"40,987",Mar 2015,Maruti Wagon R,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",67.04bhp,20.51 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Wagon-R-Vxi-Bs-Iv-cars-Bangalore_be6fc85e-0767-463b-9887-e85b789c7ab9.htm,₹ 4.06 Lakh,2015
Petrol,Sedan,"18,157",Oct 2020,BMW 5 Series,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Changer",248.08bhp,15.56 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-5-Series-530i-Sport-cars-Bangalore_7f3d9714-ef85-4225-8972-a59e776dbc32.htm,₹ 49.65 Lakh,2020
Diesel,SUV,"1,20,000",2011,Toyota Fortuner,Third Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",171 PS ,11.5 kmpl,https://www.cardekho.com/used-car-details/used-Toyota-Fortuner-3.0-Diesel-cars-Bangalore_727d706f-28a7-48c2-a378-59d775a91608.htm,₹ 11 Lakh,2011
Diesel,SUV,"40,000",2020,Renault Duster,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",108.5bhp,19.87 kmpl,https://www.cardekho.com/used-car-details/used-Renault-Duster-Rxz-110ps-Amt-Bsiv-cars-Bangalore_5e134abd-a9d6-4013-a376-52f2fd3ddd46.htm,₹ 11 Lakh,2020
Petrol,Hatchback,"89,667",May 2016,Hyundai i20,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",81.83bhp,18.6 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Sportz-1.2-cars-Bangalore_3a209b56-4cb1-448d-92ad-dacd854893d3.htm,₹ 5.94 Lakh,2016
Diesel,Hatchback,"1,20,000",2017,Hyundai i20,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",88.73bhp,22.54 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-I20-Asta-Option-1.4-Crdi-cars-Bangalore_219cc70d-1d68-4543-a05e-d2afd905fb2b.htm,₹ 7.10 Lakh,2017
Petrol,Hatchback,"56,997",Aug 2017,Maruti Baleno,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",83.1bhp,21.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Zeta-cars-Bangalore_1fa0cacb-a378-430b-a442-31543fd08880.htm,₹ 6.92 Lakh,2017
Petrol,Sedan,"1,20,000",2013,Hyundai Elantra,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",147.5bhp,16.3 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Elantra-Sx-cars-Bangalore_965f2839-03b0-42bc-bbd3-eb7f57cf8305.htm,₹ 6.50 Lakh,2013
Diesel,Sedan,"59,000",Jul 2016,Audi A6,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",187.74bhp,18.53 kmpl,https://www.cardekho.com/used-car-details/used-Audi-A6-35-Tdi-cars-Gurgaon_6e2068ac-c751-4d07-8842-012f7329d390.htm,₹ 20.90 Lakh,2015
Petrol,Hatchback,"18,835",Dec 2021,Maruti Alto 800,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",47.33bhp,22.05 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-800-Vxi-Plus-Bsvi-cars-Bangalore_2635e8b5-f6a5-48f8-a7eb-aa7c1e2d74c9.htm,₹ 4.11 Lakh,2021
Diesel,SUV,"1,20,000",2010,Mahindra Scorpio,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking",120bhp,12.05 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Scorpio-Sle-7s-Bsiii-cars-Bangalore_9e8719c1-1ea9-4e74-aa80-40b0480e69e3.htm,₹ 6.50 Lakh,2010
Petrol,Hatchback,"40,000",Jul 2016,Mini 3 DOOR,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Rear, Anti Lock Braking System, Brake Assist, Cd Player",189.08bhp,17.33 kmpl,https://www.cardekho.com/used-car-details/used-Mini-3-Door-Cooper-S-Bsvi-cars-Bangalore_2f908d90-6c7c-4a5f-8870-a5759ee08d50.htm,₹ 36.75 Lakh,2016
Petrol,Hatchback,"60,932",Jul 2019,Tata Tiago,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",83.83bhp,23.84 kmpl,https://www.cardekho.com/buy-used-car-details/used-Tata-Tiago-Xz-Plus-cars-Bangalore_3e6d82c7-efe3-405f-9197-8cc0bed00650.htm,₹ 6.10 Lakh,2019
Petrol,SUV,"33,539",Aug 2020,Kia Seltos,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",138.08bhp,16.5 kmpl,https://www.cardekho.com/used-car-details/used-Kia-Seltos-Gtx-Plus-Dct-cars-Bangalore_bf92dbf2-71c5-469c-a41f-2558aacf2dc0.htm,₹ 16.75 Lakh,2020
Petrol,Hatchback,"66,837",Dec 2018,Tata Tiago,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",84bhp,23.84 kmpl,https://www.cardekho.com/buy-used-car-details/used-Tata-Tiago-1.2-Revotron-Xz-Wo-Alloy-cars-Bangalore_8cd78ee9-e05d-4efa-9852-afabe4be6324.htm,₹ 5.30 Lakh,2018
Diesel,Sedan,400,Jul 2022,Mercedes-Benz E-Class,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",281.61bhp,,https://www.cardekho.com/used-car-details/used-Mercedes-benz-E-class-Amg-E-350d-Bsvi-cars-Bangalore_dc0ee0dd-425b-4add-abea-57519d0f3533.htm,₹ 79.90 Lakh,2022
Petrol,Hatchback,"60,000",2008,Maruti Alto,Second Owner,"Power Steering, Remote Trunk Opener, Air Conditioner, Heater, Manually Adjustable Exterior Rear View Mirror, Tinted Glass, Brake Assist, Halogen Headlamps, Usb Auxiliary Input",46.3bhp,19.7 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Alto-Lxi-cars-Bangalore_9e4b29dd-50a3-41d2-a506-d3f759da4c3a.htm,₹ 2.50 Lakh,2008
Petrol,Hatchback,"44,285",Aug 2019,Hyundai i20,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",81.86bhp,18.6 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Magna-Plus-Bsiv-cars-Bangalore_2bbec961-e922-42d8-b900-44fad505058b.htm,₹ 7.15 Lakh,2019
Diesel,SUV,"1,00,000",2014,Mercedes-Benz GL-Class,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",254.8bhp,11.3 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-Gl-class-350-Cdi-Blue-Efficiency-cars-Bangalore_7aab0a9b-e138-4051-9775-7dddc394e296.htm,₹ 35 Lakh,2014
Diesel,SUV,"25,000",Jul 2021,Tata New Safari,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",167.67bhp,14.08 kmpl,https://www.cardekho.com/used-car-details/used-Tata-New-Safari-Xza-Plus-6-Str-At-Bsvi-cars-Bangalore_3c7d91e5-6806-4371-b0c2-ec2ef02dcc39.htm,₹ 22.50 Lakh,2021
Petrol,Hatchback,"36,735",Jan 2019,Hyundai Grand i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",81.86bhp,18.9 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Asta-cars-Bangalore_270a3526-66d1-408e-b06c-a45a8094a0a2.htm,₹ 6.25 Lakh,2018
Diesel,SUV,"79,000",Jul 2015,Audi Q7,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",241.4bhp,12.07 kmpl,https://www.cardekho.com/used-car-details/used-Audi-Q7-35-Tdi-Quattro-Premium-Plus-cars-Bangalore_84950cc5-1835-48d1-9b2d-c1bef525bb0a.htm,₹ 26.95 Lakh,2015
Diesel,SUV,"1,20,000",2010,Mahindra Scorpio,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking",120bhp,12.05 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Scorpio-Sle-Bsiii-cars-Bangalore_da91b4e8-0494-413a-953e-29b0d469b711.htm,₹ 6.50 Lakh,2010
Petrol,Hatchback,"10,000",2022,Renault KWID,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",67bhp,22 kmpl,https://www.cardekho.com/used-car-details/used-Renault-Kwid-1.0-Rxt-Amt-Opt-cars-Bangalore_6127c611-f86e-495e-a452-586b2108f409.htm,₹ 5.50 Lakh,2022
Diesel,SUV,"53,645",Oct 2018,Tata Nexon,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",108.5bhp,21.5 kmpl,https://www.cardekho.com/buy-used-car-details/used-Tata-Nexon-1.5-Revotorq-Xm-cars-Bangalore_edc41256-c087-45d6-876c-4a7906906257.htm,₹ 8.25 Lakh,2018
Petrol,Hatchback,"1,00,000",2006,Hyundai Getz,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Child Safety Locks, Passenger Side Rear View Mirror, Cassette Player",83 PS ,15.3 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Getz-Gls-cars-Bangalore_8ffacf85-97c3-4b12-b134-db8a1906e775.htm,₹ 2.20 Lakh,2006
