Fuel_Type,Body_Type,Kilometers_Driven,Registration_Year,Car_Model,Ownership,Features,Engine_Power,Mileage,Car_Link,Price,Car_Age
Petrol,Sedan,"70,000",2014,Toyota Camry,Third Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",158.2bhp,19.16 kmpl,https://www.cardekho.com/used-car-details/used-Toyota-Camry-Hybrid-cars-Kolkata_0ece1255-6096-4708-8666-3d5dab9971b4.htm,₹ 9.75 Lakh,2014
Petrol,Hatchback,"23,981",Jul 2017,Datsun RediGO,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",53.64bhp,22.7 kmpl,https://www.cardekho.com/buy-used-car-details/used-Datsun-Redigo-T-Option-cars-Kolkata_bcde0b2e-1476-4910-ac44-55ef45d13d72.htm,₹ 2.66 Lakh,2017
Petrol,SUV,"7,100",Nov 2021,Renault Kiger,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",71.01bhp,19.03 kmpl,https://www.cardekho.com/used-car-details/used-Renault-Kiger-Rxt-Amt-cars-Kolkata_6b7c84d2-3cc9-4d68-a7a6-eed086a6dcda.htm,₹ 5.95 Lakh,2021
Petrol,Hatchback,"71,574",Feb 2012,Hyundai i20,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Rear, Power Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Cd Player",80 PS at 5200 rpm,17 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-1.2-Sportz-cars-Kolkata_8632942f-e48b-431f-be45-61883f47bce6.htm,₹ 2.23 Lakh,2011
Diesel,SUV,"50,000",2014,Audi Q3,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",174.33bhp,15.73 kmpl,https://www.cardekho.com/used-car-details/used-Audi-Q3-35-Tdi-Quattro-Premium-cars-Kolkata_827796f3-0618-4fd9-ba85-7866101f89ac.htm,₹ 12 Lakh,2014
Petrol,Hatchback,"35,629",Nov 2018,Maruti Wagon R,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",81.80bhp,20.52 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Wagon-R-Vxi-Amt-1.2-cars-Kolkata_89859c0a-db2a-4a8b-a327-d956d3436324.htm,₹ 4.25 Lakh,2018
Petrol,Hatchback,"11,476",Jun 2020,Hyundai Santro,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",68.05bhp,20.3 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Santro-Sportz-Amt-cars-Kolkata_6850b966-0ecb-4221-a4f0-91663f039928.htm,₹ 5.96 Lakh,2020
Petrol,Hatchback,"31,000",Oct 2018,Renault KWID,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",53.3bhp,25.17 kmpl,https://www.cardekho.com/used-car-details/used-Renault-Kwid-Rxt-Optional-cars-Kolkata_f951198c-d831-4adf-82a8-42bacb0b1999.htm,₹ 2.50 Lakh,2018
Petrol,Sedan,"41,005",Aug 2011,Maruti Swift Dzire,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Fog Lights Rear, Centeral Locking, Power Door Locks, Cd Player",85.8bhp,17.5 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Dzire-Vxi-cars-Kolkata_530532ef-499a-4fd8-8fda-8c5152044352.htm,₹ 2.21 Lakh,2011
Petrol,Hatchback,"60,055",Jun 2010,Maruti Wagon R,First Owner,"Low Fuel Warning Light, Rear Seat Headrest, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Child Safety Locks, Day Night Rear View Mirror",67.1bhp,18.9 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Wagon-R-Lx-Bs-Iv-cars-Kolkata_4d6041b6-275b-4967-b61e-69fb1952f4aa.htm,₹ 2.08 Lakh,2010
Petrol,Hatchback,"65,005",Nov 2013,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks",85.8bhp,18.6 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Vxi-cars-Kolkata_198887eb-4b94-496b-bcec-5494334ebf92.htm,₹ 3.11 Lakh,2013
Petrol,Hatchback,"2,657",Jun 2022,Renault KWID,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",53.26bhp,22.3 kmpl,https://www.cardekho.com/buy-used-car-details/used-Renault-Kwid-Rxt-cars-Kolkata_8b2c25d6-5ea0-4094-9110-3029c02da447.htm,₹ 4.64 Lakh,2022
Petrol,Hatchback,"16,000",Apr 2011,Hyundai i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks",68.05bhp,19.81 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-I10-Magna-1.1l-cars-Kolkata_e1ecd3c2-3b69-4250-bbd3-bf6ce8dae9db.htm,₹ 2.05 Lakh,2011
Diesel,SUV,"7,426",May 2023,Tata Harrier,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",167.67bhp,14.6 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Harrier-Xza-Plus-At-Bsvi-cars-Kolkata_4d30259b-cb18-45a3-9ab9-733b3ccf5d2c.htm,₹ 21.75 Lakh,2023
Petrol,Hatchback,"27,046",Mar 2018,Maruti Baleno,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",83.1bhp,21.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Cvt-Delta-cars-Kolkata_cf39a616-fbed-4467-b49f-9f38d19a5d50.htm,₹ 6.43 Lakh,2018
Diesel,SUV,"30,100",Aug 2021,Toyota Fortuner,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Dvd Player",174.5bhp,15.04 kmpl,https://www.cardekho.com/used-car-details/used-Toyota-Fortuner-2.8-4wd-At-cars-Kolkata_f072e862-a5b1-47e7-acbe-3fedf0e4cf44.htm,₹ 37.50 Lakh,2021
Petrol,Hatchback,"9,000",Nov 2022,Maruti Wagon R,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",65.71bhp,24.35 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Wagon-R-Lxi-Bsvi-cars-Kolkata_af25b35a-e797-461f-949d-d4c0da334932.htm,₹ 5.45 Lakh,2022
Petrol,Hatchback,"17,000",Feb 2022,Hyundai i20,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",81.80bhp,21 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-I20-Sportz-Bsvi-cars-Kolkata_1db71120-f0c5-40b3-acb9-9c8b5dd0d7cb.htm,₹ 7.50 Lakh,2022
Diesel,SUV,"49,200",Jan 2021,Jeep Compass,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",170bhp,17.1 kmpl,https://www.cardekho.com/used-car-details/used-Jeep-Compass-2.0-Longitude-Option-At-cars-Kolkata_c0304253-39d5-493f-a7a9-dad24f9e6838.htm,₹ 16.50 Lakh,2021
Petrol,Hatchback,"35,000",Jan 2009,Hyundai i10,Second Owner,"Power Steering, Remote Trunk Opener, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Child Safety Locks, Passenger Side Rear View Mirror",68.05bhp,19.81 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-I10-Era-cars-Kolkata_40c6abb8-223b-44d5-ab80-e93d4c394b1d.htm,₹ 2.25 Lakh,2009
Diesel,SUV,"30,000",2020,Land Rover Range Rover Evoque,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Speakers Front",245.4bhp,,https://www.cardekho.com/used-car-details/used-Land-Rover-Range-Rover-Evoque-2.0-R-dynamic-Se-Diesel-2020-2021-cars-Kolkata_79830652-8c3e-4e69-a032-d9a7a4f76e73.htm,₹ 59.90 Lakh,2020
Petrol,Hatchback,"54,044",Nov 2017,Maruti Alto K10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",67.05bhp,23.95 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-K10-Vxi-Optional-cars-Kolkata_1b32894c-0fbc-4c47-a01c-63c9872de4d5.htm,₹ 3.15 Lakh,2017
Petrol,SUV,"6,500",Mar 2021,Tata Nexon,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",118.35bhp,17.33 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Nexon-Xm-Bsvi-cars-Kolkata_41459eae-dae7-46d2-aaec-20525912b111.htm,₹ 7.99 Lakh,2021
Petrol,Sedan,"29,159",Mar 2017,Maruti Ciaz,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",91.1bhp,20.73 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Ciaz-Vxi-Option-cars-Kolkata_0b649050-9e38-48ca-b91c-381c024f882e.htm,₹ 5.26 Lakh,2017
Diesel,SUV,"30,000",2020,Land Rover Range Rover Evoque,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Speakers Front",245.4bhp,,https://www.cardekho.com/used-car-details/used-Land-Rover-Range-Rover-Evoque-2.0-R-dynamic-Se-Diesel-2020-2021-cars-Kolkata_f79cbc29-bc42-4178-8a77-64066c5b7a6a.htm,₹ 59.90 Lakh,2020
Petrol,Sedan,"31,968",Oct 2016,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",117.3bhp,18 kmpl,https://www.cardekho.com/used-car-details/used-Honda-City-I-Vtec-Cvt-Vx-cars-Kolkata_cfe8c2b2-5be7-48a0-8076-3b764745d998.htm,₹ 6.75 Lakh,2016
Petrol,Hatchback,"44,150",Oct 2019,Hyundai Grand i10 Nios,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",81.86bhp,20.7 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-Nios-Asta-cars-Kolkata_4e8049cd-a261-46a0-9979-e1fa3e6fa815.htm,₹ 6.12 Lakh,2019
Petrol,Hatchback,"60,000",2010,Hyundai i20,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Rear, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",80 PS at 5200 rpm,17 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-I20-1.2-Magna-Opt-cars-Kolkata_ca219786-c6fc-4d9f-826a-ac1af4819fad.htm,₹ 1.89 Lakh,2010
Petrol,SUV,"25,009",Oct 2018,Hyundai Creta,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",121.3bhp,14.8 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Creta-1.6-Sx-Automatic-cars-Kolkata_0e56d257-7413-476e-beb3-2454620496ad.htm,₹ 9.90 Lakh,2018
Petrol,Hatchback,"46,469",Sept 2020,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",88.50bhp,22.38 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-cars-Kolkata_e10a0169-5156-4135-a7af-ccb99b66420c.htm,₹ 5.34 Lakh,2020
Petrol,SUV,"45,000",May 2018,Hyundai Creta,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",121.3bhp,13 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Creta-1.6-Vtvt-Sx-Plus-cars-Kolkata_e8741317-0eec-44ce-8465-cfe9be493179.htm,₹ 8 Lakh,2018
Petrol,Sedan,"31,577",Jun 2020,Hyundai Verna,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",113.18bhp,17.7 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Verna-Sx-Opt-cars-Kolkata_6c15474f-06c0-4409-987c-004982b6dac4.htm,₹ 9.83 Lakh,2020
Petrol,Hatchback,"56,005",Jun 2014,Maruti Celerio,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks",67.04bhp,23.1 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Celerio-Vxi-At-cars-Kolkata_1289cb09-e9af-40c8-8b17-6f8f9f7e0364.htm,₹ 2.81 Lakh,2014
Petrol,Hatchback,"10,005",Oct 2021,Maruti Wagon R,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",67.05bhp,21.79 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Wagon-R-Vxi-cars-Kolkata_c7914207-9a77-4d88-a9d5-3273448a89e1.htm,₹ 5.35 Lakh,2021
Petrol,Hatchback,"41,163",Mar 2017,Hyundai Grand i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",81.86bhp,18.9 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Asta-cars-Kolkata_e11e23d4-8c60-4378-9874-2c11820b71fe.htm,₹ 4.75 Lakh,2017
Diesel,Sedan,"17,839",Dec 2020,Mercedes-Benz E-Class,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",191.7bhp,16.1 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-E-class-Exclusive-E-220d-cars-Kolkata_484fbb56-ed1d-4852-8433-450130266b67.htm,₹ 53 Lakh,2020
Petrol,Sedan,"3,800",Mar 2019,Toyota Yaris,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",105.5bhp,17.1 kmpl,https://www.cardekho.com/used-car-details/used-Toyota-Yaris-V-cars-Kolkata_8216bc86-094c-42e9-8a2f-6c028aa3b866.htm,₹ 6.95 Lakh,2019
Petrol,Hatchback,"34,124",Feb 2018,Maruti Wagon R,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",67.05bhp,21.79 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Wagon-R-Vxi-cars-Kolkata_1ead2728-81e3-429c-9f9d-b196b0c2bdfe.htm,₹ 3.95 Lakh,2018
Diesel,Hatchback,"50,000",2012,Hyundai i20,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Rear, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Cd Player",90PS at 4000rpm,21.9 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-I20-1.4-Crdi-Magna-cars-Kolkata_25d8f518-bd62-4e89-bef4-41732afd457e.htm,₹ 2 Lakh,2012
Petrol,Sedan,"48,168",Mar 2018,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",117.6bhp,17.4 kmpl,https://www.cardekho.com/used-car-details/used-Honda-City-I-vtec-Vx-cars-Kolkata_499c52e2-b614-4df0-b093-5b142bd47de9.htm,₹ 7.50 Lakh,2018
Diesel,MUV,"20,000",2019,Mahindra Marazzo,Third Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",121bhp,17.3 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Marazzo-M2-8str-Bsiv-cars-Kolkata_929c9af1-43df-4453-b072-2ac835bcafc5.htm,₹ 9.75 Lakh,2019
Petrol,Sedan,"56,357",Mar 2018,Maruti Swift Dzire,First Owner,,85.8bhp,19 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Dzire-Lxi-cars-Kolkata_098e7468-655f-456e-91ea-ec0624779abf.htm,₹ 4.80 Lakh,2018
Petrol,Sedan,"60,000",2010,Maruti Swift Dzire,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Fog Lights Rear, Centeral Locking, Power Door Locks, Cd Player",85.8bhp,17.5 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Dzire-Vxi-cars-Kolkata_33e62494-cbad-4580-affe-0e77f94a5dfc.htm,₹ 2.45 Lakh,2010
Petrol,Hatchback,"10,585",Jul 2022,Maruti Baleno,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",81.80bhp,21.01 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-Delta-cars-Kolkata_2879206e-af42-4d7c-98cb-6b220d87a4fa.htm,₹ 7.19 Lakh,2022
Petrol,Sedan,"50,000",2012,Honda Civic,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",132 ,13.1 kmpl,https://www.cardekho.com/used-car-details/used-Honda-Civic-1.8-V-At-Elegance-cars-Kolkata_0d45ca8c-abf9-4b91-85a4-fa2c1cc148c0.htm,₹ 3.75 Lakh,2012
Petrol,Sedan,"60,000",2010,Maruti Swift Dzire,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Fog Lights Rear, Centeral Locking, Power Door Locks, Cd Player",85.8bhp,17.5 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Dzire-Vxi-cars-Kolkata_2a1c5554-2a2d-4fc8-804c-1a6037b5e5b4.htm,₹ 2.45 Lakh,2010
Petrol,SUV,"17,642",Jul 2020,Hyundai Creta,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",113.18bhp,,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Creta-S-Bsvi-cars-Kolkata_69cd9b34-688e-4fe3-b0af-7fc3a338c6be.htm,₹ 12.14 Lakh,2020
Diesel,Hatchback,"20,000",2018,Tata Tiago,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",69bhp,27.28 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Tiago-1.05-Revotorq-Xz-Plus-Dualtone-cars-Kolkata_0ce16cf5-f98d-4908-9429-0cb644f9b263.htm,₹ 4.39 Lakh,2018
Petrol,Hatchback,"9,157",Mar 2021,Hyundai Grand i10 Nios,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",81.86bhp,20.7 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-Nios-Asta-cars-Kolkata_daa3c218-f260-4ecc-a000-0ec7c1b79bae.htm,₹ 7.53 Lakh,2021
Petrol,Sedan,"65,979",Jun 2016,Honda Amaze,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Radio",86.7bhp,18 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-Amaze-S-I-vtech-cars-Kolkata_2c1e23fb-1094-463e-a11f-8d0b7f8148dd.htm,₹ 3.62 Lakh,2016
Diesel,Sedan,"65,000",Jun 2014,Skoda Rapid,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks",105bhp,20.5 kmpl,https://www.cardekho.com/used-car-details/used-Skoda-Rapid-1.6-Tdi-Active-Plus-cars-Kolkata_a74ae5da-43e5-4e5b-a020-f1adb014a8c2.htm,₹ 3 Lakh,2014
Petrol,Hatchback,"7,940",Jun 2020,Datsun RediGO,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",67bhp,22.5 kmpl,https://www.cardekho.com/buy-used-car-details/used-Datsun-Redigo-1.0-T-Option-cars-Kolkata_7be494d8-db6d-422f-a5a3-c2e4e358fa2d.htm,₹ 3.89 Lakh,2020
Petrol,Hatchback,"1,00,000",2010,Hyundai Santro Xing,Fourth Owner,"Power Steering, Remote Trunk Opener, Air Conditioner, Heater, Tinted Glass, Brake Assist, Child Safety Locks",62bhp,,https://www.cardekho.com/used-car-details/used-Hyundai-Santro-Xing-Gl-cars-Kolkata_3763829c-38f3-47b0-b8df-5c80c9f5d4e3.htm,₹ 1.15 Lakh,2010
Diesel,Sedan,"40,000",Jul 2011,BMW 3 Series,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",181bhp,16.07 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-3-Series-320d-Highline-cars-Kolkata_f53d017d-8028-4d3b-88c6-ebf4a6aa7a36.htm,₹ 8.65 Lakh,2011
Petrol,Sedan,"60,000",2011,Fiat Linea,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",88.7bhp,14.6 kmpl,https://www.cardekho.com/used-car-details/used-Fiat-Linea-Dynamic-cars-Kolkata_7c6be8c7-c366-406d-9da3-31ca24c48933.htm,₹ 1.85 Lakh,2011
Diesel,Sedan,"19,859",Apr 2019,BMW 5 Series,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Changer",187.74bhp,20.37 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-5-Series-520d-Luxury-Line-cars-Kolkata_32e07766-aa6a-42fb-834b-72ddbb975058.htm,₹ 39.50 Lakh,2019
Petrol,SUV,"7,405",Mar 2023,Jeep Wrangler,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",268bhp,12.1 kmpl,https://www.cardekho.com/used-car-details/used-Jeep-Wrangler-Rubicon-Bsvi-cars-Kolkata_353ff6fd-1ba9-49de-8732-f47fce74d310.htm,₹ 62.50 Lakh,2023
Petrol,SUV,"52,922",Sept 2016,Honda BR-V,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",117.3bhp,15.4 kmpl,https://www.cardekho.com/used-car-details/used-Honda-Br-v-I-vtec-V-Mt-cars-Kolkata_313abfc6-48e7-4a28-940a-e20b3eef2d5c.htm,₹ 6.20 Lakh,2016
Petrol,SUV,"60,000",Oct 2015,Ford Ecosport,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",110.4bhp,15.85 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Ecosport-1.5-Ti-Vct-Mt-Trend-Bsiv-cars-Kolkata_c1e88f2f-2d9f-4454-82af-70f8c09a8365.htm,₹ 3.50 Lakh,2015
Petrol,Hatchback,"32,000",Sept 2019,Hyundai Grand i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",81.86bhp,18.9 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Asta-cars-Kolkata_b583e5ba-c7c5-4255-81d1-3af0be5e4916.htm,₹ 4.64 Lakh,2019
Petrol,Hatchback,"47,739",Aug 2017,Honda Jazz,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",88.7bhp,18.7 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-Jazz-1.2-V-I-Vtec-cars-Kolkata_d7869767-f226-4aa3-8d2d-14913db085f9.htm,₹ 4.12 Lakh,2017
Petrol,Hatchback,"10,717",Mar 2019,Maruti Alto K10,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",67.1bhp,23.95 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-K10-Vxi-Ags-Optional-cars-Kolkata_d5f342ac-ce5d-442b-b9ab-cdb5c702af8c.htm,₹ 3.75 Lakh,2019
Diesel,Sedan,"41,000",May 2015,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",98.6bhp,25.1 kmpl,https://www.cardekho.com/used-car-details/used-Honda-City-I-Dtec-Vx-cars-Kolkata_c9a35142-e555-4fc6-80d6-476e9e4b7da8.htm,₹ 6.21 Lakh,2015
